40,-13.245003421521911,1.0330212116241455
41,-11.573678887842819,1.0369658470153809
42,-11.451656980937539,1.0402708053588867
43,-12.801419514488972,1.053408145904541
44,-11.633396424115006,1.0431461334228516
45,-11.609947495635986,1.0798232555389404
46,-11.833572221213734,1.0445969104766846
47,-13.134130334741192,1.049211025238037
48,-13.543887730284139,1.0484378337860107
49,-11.18377377629005,1.0524728298187256
50,-11.894075634386104,1.0481007099151611
51,-12.963627850376092,1.0599439144134521
52,-12.310908490368835,1.0533881187438965
53,-12.351024733014862,1.1036338806152344
54,-13.023733497490666,1.0656259059906006
55,-12.266244039721247,1.064420223236084
56,-12.137957323958394,1.0759899616241455
57,-12.528665351955109,1.0610771179199219
58,-12.660302922308414,1.0763120651245117
59,-12.547531024845323,1.0919909477233887
60,-12.987372286248476,1.119110107421875
61,-10.165789067777354,1.0692129135131836
62,-12.51093843517412,1.0782239437103271
63,-11.704234342852825,1.0798029899597168
64,-10.836931120063642,1.069854974746704
65,-10.98342506043399,1.065176010131836
66,-12.283490485031892,1.0589919090270996
67,-11.3717128891498,1.1142380237579346
68,-12.19585250557591,1.0683248043060303
69,-10.476994616454187,1.084167242050171
70,-10.635052376864612,1.0596132278442383
71,-9.421803721424794,1.0896039009094238
72,-10.589607068584062,1.0914921760559082
73,-9.338975183750758,1.0802009105682373
74,-9.529935159451776,1.1582210063934326
75,-10.405124676975255,1.0954651832580566
76,-8.784563352657347,1.0887749195098877
77,-9.485525455998546,1.1083040237426758
78,-8.465669179089167,1.1195290088653564
79,-7.977583154332901,1.1182692050933838
80,-7.909365635171102,1.100592851638794
81,-8.120495923452268,1.1607129573822021
82,-6.836101024932114,1.1268279552459717
83,-6.8376662989465204,1.1228229999542236
84,-7.400754320759172,1.1210157871246338
85,-6.873893266383672,1.1349928379058838
86,-5.786476841218564,1.1375291347503662
87,-6.815507030192377,1.1493089199066162
88,-6.420932161847617,1.1678059101104736
89,-6.293567795126815,1.1297850608825684
90,-5.997174378082644,1.1421220302581787
91,-5.152158461448706,1.1515071392059326
92,-6.068932461022216,1.1457889080047607
93,-7.180116932178087,1.155515193939209
94,-7.078828477923988,1.1560277938842773
95,-6.721460271050925,1.20912504196167
96,-7.056362153559661,1.1596670150756836
97,-7.059129046835535,1.157533884048462
98,-7.059162585579921,1.1554889678955078
99,-8.155895248105642,1.1431951522827148
100,-7.587658944449609,1.159165859222412
