40,-3.270274675386638,2.198827028274536
41,-3.2163657435070636,2.1158289909362793
42,-3.274674619094327,2.3439440727233887
43,-3.3690685509683838,2.149837017059326
44,-3.42575281506176,2.2239668369293213
45,-3.444689982939026,2.3160240650177
46,-3.465297661234074,2.579375743865967
47,-3.3678952023036186,3.116150140762329
48,-3.2754788624483755,2.5231611728668213
49,-3.3722039046297576,2.5513079166412354
50,-3.3914021108533414,2.6324219703674316
51,-3.5042514590031852,2.6224849224090576
52,-3.514287540937784,2.6022098064422607
53,-3.4629801053930303,2.604393243789673
54,-3.5499617108822488,2.8728229999542236
55,-3.7699945764342324,4.3200812339782715
56,-3.6438283015620536,3.561751127243042
57,-3.546083039670759,3.2250022888183594
58,-3.7295950012863504,3.5466160774230957
59,-3.7612037726544694,3.7666189670562744
60,-3.9539832196309432,3.177973985671997
61,-3.810451626176435,2.801801919937134
62,-3.6232267684010964,2.974220037460327
63,-3.723787641466901,3.476546049118042
64,-3.6441679069248707,3.299967050552368
65,-3.794236268602503,3.2120988368988037
66,-3.7833721519366286,2.9729909896850586
67,-3.7963711179456037,3.266803026199341
68,-3.8714683510315675,3.2484171390533447
69,-3.8476226606268726,3.4288268089294434
70,-3.87790728553544,3.372422218322754
71,-3.9657000474500226,3.4178128242492676
72,-3.927282464433688,3.4762580394744873
73,-4.1627287914623095,3.7526841163635254
74,-4.059228352138311,3.485318183898926
75,-3.9131963688491016,3.80767822265625
76,-4.017201134142716,3.643336296081543
77,-3.9422898863381253,3.748465061187744
78,-4.085905335445716,3.85001802444458
79,-3.9235345463476694,4.051220893859863
80,-4.082025484471259,4.57666015625
81,-4.16964902720468,4.612376928329468
82,-4.420466488484366,4.013472080230713
83,-4.2423996687588925,4.416585922241211
84,-4.169264905601916,4.417492151260376
85,-4.290003152159674,4.251859903335571
86,-4.332919038408561,4.022273063659668
87,-4.214983844930347,4.284621715545654
88,-4.459651384586881,4.2273547649383545
89,-4.227149964329991,4.529938220977783
90,-4.2551173643983145,4.328413963317871
91,-4.270356993426534,4.730697870254517
92,-4.632241232830628,4.591050148010254
93,-4.461850180305369,4.866065979003906
94,-4.329969714000115,4.6337668895721436
95,-4.389894227111478,5.019181728363037
96,-4.422058136464792,4.694059133529663
97,-4.280591379902097,4.789868116378784
98,-4.404882755960306,4.933370113372803
99,-4.404271981961501,4.978529214859009
100,-4.638808175600225,5.245771169662476
